Date ;CAC Index                                                       ;SPX Index;UKX Index;DAX Index                                                       ;NKY Index                                                       ;INDU Index                                                       ;EUR curncy;EURJPY curncy;EURGBP curncy;GSEACII Index;GSUSCII Index;GSJPCII Index;GOLDS Comdty;CL1 COMB Comdty    ;EUR003M Index;US0003M Index;BP0003M Index;JY0003 Index
16/08/2013;4123,89;1243,20892;7624,39728;8391,94;104,96313;11323,27482;1,3329;130;0,85283;#N/A;#N/A;#N/A;1033,76379;80,68173;0,226;0,2641;0,5125;0,15357
15/08/2013;4093,2;1252,78633;7615,6387;8376,29;105,98843;11395,96594;1,3347;129,97;0,85333;#N/A;#N/A;#N/A;1030,32572;80,93658;0,226;0,2632;0,5125;0,155
14/08/2013;4114,2;1271,41673;7709,51959;8438,12;107,95574;11570,35317;1,3255;130,08;0,85514;#N/A;#N/A;#N/A;1007,95859;80,60501;0,226;0,2632;0,5125;0,155
13/08/2013;4092,5;1278,32192;7714,51198;8415,76;106,6377;11658,49979;1,3263;130,25;0,8585;#N/A;#N/A;#N/A;997,25725;80,60816;0,225;0,2642;0,5125;0,155
12/08/2013;4071,68;1269,51456;7646,84449;8359,25;105,27331;11586,77464;1,33;128,88;0,86018;#N/A;#N/A;#N/A;1005,63941;79,734;0,226;0,2647;0,5125;0,155
09/08/2013;4076,55;1267,64599;7656,52763;8338,31;105,86155;11560,75078;1,3342;128,39;0,86065;#N/A;#N/A;#N/A;985,08574;79,41992;0,227;0,2647;0,5125;0,155
08/08/2013;4064,32;1267,6275;7585,85875;8318,32;105,44029;11573,68405;1,3381;129,36;0,8611;#N/A;#N/A;#N/A;980,80429;77,21604;0,227;0,2647;0,5125;0,155
07/08/2013;4038,49;1268,69;7573,77611;8260,48;107,37945;11607,6455;1,3336;128,47;0,861;#N/A;#N/A;#N/A;966,12388;78,30882;0,227;0,2664;0,51125;0,155
06/08/2013;4032,57;1276,314;7631,16734;8299,73;110,75666;11669,10312;1,3305;130,05;0,86685;#N/A;#N/A;#N/A;964,86196;79,17888;0,228;0,2664;0,51125;0,15571
05/08/2013;4049,97;1287,24175;7655,79243;8398,38;108,95964;11772,07803;1,3258;130,33;0,86343;#N/A;#N/A;#N/A;982,55924;80,34987;0,227;0,2654;0,51125;0,15571
02/08/2013;4045,65;1287,69304;7651,28442;8406,94;110,1016;11793,59822;1,3276;131,34;0,8683;0,81344;1,21262;1,09211;987,98674;80,5453;0,228;0,2666;0,51125;0,15571
01/08/2013;4042,73;1291,71333;7648,32354;8410,73;106,67462;11826,86509;1,3207;131,46;0,87347;0,79461;1,1957;1,13516;991,45611;81,64825;0,228;0,2656;0,50856;0,15571
31/07/2013;3992,69;1269,75744;7569,13442;8275,97;104,71431;11674,85691;1,3302;130,21;0,87466;#N/A;#N/A;#N/A;998,22989;79,11268;0,228;0,2656;0,50856;0,15571
30/07/2013;3986,61;1272,0386;7552,57698;8271,02;106,68396;11710,11758;1,3263;130,01;0,87038;#N/A;#N/A;#N/A;1000,68276;77,77274;0,227;0,265;0,50856;0,15714
29/07/2013;3968,91;1270,79623;7591,1323;8259,03;105,15473;11704,0942;1,3262;129,91;0,86465;#N/A;#N/A;#N/A;1001,37604;78,83426;0,226;0,266;0,50856;0,15714
26/07/2013;3968,84;1273,83285;7591,80916;8244,91;108,4944;11715,9865;1,3279;130,42;0,86307;#N/A;#N/A;#N/A;1003,991;78,84036;0,226;0,265;0,50856;0,15714
25/07/2013;3956,02;1277,68539;7635,72759;8298,98;110,50329;11758,71975;1,3277;131,83;0,86276;#N/A;#N/A;#N/A;1008,31499;79,74148;0,225;0,2638;0,50938;0,15714
24/07/2013;3962,75;1276,64693;7696,26261;8379,11;111,23844;11769,07484;1,3201;132,35;0,86193;#N/A;#N/A;#N/A;1001,24943;79,80463;0,225;0,2643;0,51025;0,15714
23/07/2013;3923,09;1280,94915;7677,53853;8314,23;112,18205;11783,03076;1,3223;131,48;0,86047;#N/A;#N/A;#N/A;1018,16527;81,16106;0,224;0,2659;0,51025;0,15714
22/07/2013;3939,92;1285,2714;7711,13302;8331,06;111,64901;11784,07353;1,3186;131,42;0,85843;#N/A;#N/A;#N/A;1012,64024;81,04154;0,221;0,2647;0,51025;0,15714
19/07/2013;3925,32;1287,83771;7704,07238;8331,57;110,81007;11830,23079;1,3143;132,26;0,86088;#N/A;#N/A;#N/A;986,45262;82,23609;0,22;0,2647;0,51025;0,15714
18/07/2013;3927,79;1291,07374;7707,21469;8337,09;112,56373;11882,7207;1,3109;131,65;0,86094;#N/A;#N/A;#N/A;981,4635;82,56783;0,22;0,2662;0,50963;0,16071
17/07/2013;3872,02;1279,32874;7616,31637;8254,72;111,89421;11774,50303;1,3125;130,69;0,86276;#N/A;#N/A;#N/A;971,23912;81,04117;0,22;0,2662;0,51025;0,15643
16/07/2013;3851,03;1275,30433;7538,50571;8201,05;111,97762;11755,81985;1,3162;130,43;0,86828;#N/A;#N/A;#N/A;983,12164;80,64516;0,219;0,2662;0,508;0,15643
15/07/2013;3878,58;1289,17324;7611,54663;8234,81;#N/A;11864,424;1,3062;130,44;0,86511;#N/A;#N/A;#N/A;984,2732;81,46502;0,219;0,2676;0,50938;0,15643
12/07/2013;3855,09;1284,94183;7568,5253;8212,77;111,73127;11826,47584;1,3067;129,66;0,86494;#N/A;#N/A;#N/A;983,25172;81,02631;0,22;0,2676;0,50938;0,15643
11/07/2013;3868,98;1286,30012;7588,58702;8158,8;112,11486;11872,92269;1,3097;129,61;0,86252;#N/A;#N/A;#N/A;987,71306;80,56366;0,218;0,2681;0,50875;0,15643
10/07/2013;3840,53;1285,98552;7561,36424;8066,48;111,92528;11899,19863;1,2978;129,35;0,86453;#N/A;#N/A;#N/A;980,29338;82,88849;0,217;0,2691;0,50813;0,15643
09/07/2013;3843,56;1291,68226;7564,98935;8057,75;111,99787;11960,86604;1,2781;129,28;0,85973;#N/A;#N/A;#N/A;978,29507;80,93339;0,217;0,2691;0,50813;0,15643
08/07/2013;3823,83;1274,83677;7495,17362;7968,54;108,73336;11831,4349;1,287;129,95;0,8607;#N/A;#N/A;#N/A;961,35759;80,15232;0,217;0,2686;0,50813;0,15643
05/07/2013;3753,85;1271,63564;7408,8779;7806;110,41604;11794,46727;1,2829;129,82;0,86179;#N/A;#N/A;#N/A;953,16758;80,43326;0,217;0,2699;0,50875;0,15643
04/07/2013;3809,31;#N/A;7493,60476;7994,31;108,40213;#N/A;1,2914;129,18;0,85677;#N/A;#N/A;#N/A;967,26515;#N/A;0,222;0,2709;0,51163;0,15643
03/07/2013;3702,01;1241,38172;7312,30586;7829,32;107,91455;11518,13556;1,3009;129,97;0,8514;#N/A;#N/A;#N/A;962,75644;77,79912;0,222;0,2739;0,51163;0,15643
02/07/2013;3742,57;1239,78797;7344,50887;7910,77;107,6049;11469,70593;1,2979;130,61;0,85636;0,82188;1,23665;0,86796;955,13864;76,50357;0,221;0,2729;0,51038;0,15643
01/07/2013;3767,48;1237,13801;7353,439;7983,92;106,44688;11471,54892;1,3064;130,19;0,8585;0,80435;1,22568;0,86564;959,51436;75,06511;0,222;0,2731;0,51038;0,15643
28/06/2013;3738,91;1235,12497;7257,35603;7959,22;105,8791;11464,51335;1,301;128,97;0,85524;#N/A;#N/A;#N/A;949,30417;74,24836;0,218;0,2731;0,51038;0,15643
27/06/2013;3762,19;1237,68601;7304,40426;7990,75;103,22528;11527,15224;1,3038;128,23;0,8544;#N/A;#N/A;#N/A;921,16764;74,4591;0,219;0,274;0,51038;0,15643
26/06/2013;3726,04;1232,61322;7264,71486;7940,99;101,10669;11463,16572;1,3012;127,17;0,84966;#N/A;#N/A;#N/A;943,06914;73,422;0,222;0,2756;0,511;0,15643
25/06/2013;3649,82;1212,32921;7185,8971;7811,3;101,33062;11268,27206;1,3077;127,93;0,84795;#N/A;#N/A;#N/A;975,37973;72,76891;0,225;0,2761;0,51163;0,15571
24/06/2013;3595,63;1201,19881;7096,2545;7692,45;102,07362;11193,92148;1,312;128,22;0,84999;#N/A;#N/A;#N/A;979,21121;72,67868;0,221;0,27675;0,511;0,15571
21/06/2013;3658,04;1211,71059;7180,98477;7789,24;102,93517;11261,14776;1,3122;128,45;0,85081;#N/A;#N/A;#N/A;986,45556;71,29051;0,216;0,27275;0,5085;0,15429
20/06/2013;3698,93;1199,62984;7203,54179;7928,48;100,40329;11147,60957;1,322;128,61;0,85235;#N/A;#N/A;#N/A;970,65492;72,05982;0,214;0,27255;0,5085;0,15429
19/06/2013;3839,34;1215,43803;7416,11508;8197,08;103,83502;11276,07106;1,3295;128,22;0,8587;#N/A;#N/A;#N/A;1008,24877;73,30249;0,212;0,27175;0,5085;0,15429
18/06/2013;3860,55;1233,15421;7441,57487;8229,51;101,86247;11435,78236;1,3392;127,67;0,85624;#N/A;#N/A;#N/A;1021,01532;73,4901;0,21;0,27225;0,5085;0,15429
17/06/2013;3863,66;1229,40297;7452,04874;8215,73;102,94669;11386,02581;1,3367;126,32;0,85015;#N/A;#N/A;#N/A;1039,11639;73,33483;0,21;0,27325;0,5085;0,15429
14/06/2013;3805,16;1221,26875;7429,72817;8127,96;101,07624;11313,94871;1,3347;125,6;0,84972;#N/A;#N/A;#N/A;1044,09543;73,46096;0,209;0,27275;0,50575;0,15429
13/06/2013;3797,98;1227,85322;7422,4989;8095,39;98,8198;11387,46911;1,3375;127,56;0,85073;#N/A;#N/A;#N/A;1040,00526;72,55196;0,209;0,27325;0,50575;0,15429
12/06/2013;3793,7;1208,78562;7407,28454;8143,27;104,24874;11240,80245;1,3337;128,06;0,85056;#N/A;#N/A;#N/A;1041,15444;71,87406;0,208;0,27325;0,50575;0,15429
11/06/2013;3810,56;1224,67993;7445,46382;8222,46;103,49643;11388,77808;1,3313;127,84;0,85096;#N/A;#N/A;#N/A;1038,08555;71,83311;0,205;0,27225;0,50575;0,15429
10/06/2013;3864,36;1241,44945;7526,92556;8307,69;103,42819;11515,59725;1,3257;130,93;0,85133;#N/A;#N/A;#N/A;1047,75939;72,3721;0,204;0,27415;0,50575;0,15429
07/06/2013;3872,59;1242,91333;7533,67632;8254,68;99,91252;11532,38551;1,3218;128,96;0,84968;#N/A;#N/A;#N/A;1046,02182;72,62895;0,203;0,27515;0,50575;0,15429
06/06/2013;3814,28;1224,48122;7467,91667;8098,81;100,77769;11350,55476;1,3246;128,45;0,84902;#N/A;#N/A;#N/A;1067,01761;71,51158;0,2;0,27425;0,507;0,15429
05/06/2013;3852,44;1229,20011;7553,1969;8196,18;100,39746;11429,89521;1,3093;129,7;0,84986;#N/A;#N/A;#N/A;1072,19422;71,61739;0,2;0,27445;0,50738;0,15429
04/06/2013;3925,83;1248,0912;7674,5071;8295,96;103,40593;11611,61353;1,3081;130,84;0,85427;#N/A;#N/A;#N/A;1070,63724;71,38704;0,2;0,27395;0,50738;0,15429
03/06/2013;3920,67;1253,76035;7647,71607;8285,8;102,1353;11658,53735;1,3076;130,15;0,8534;0,82544;1,1923;0,74136;1078,72212;71,42311;0,2;0,27325;0,50563;0,15429
31/05/2013;3948,59;1257,21994;7701,16454;8348,84;105,27897;11653,35773;1,2999;130,64;0,85515;#N/A;#N/A;#N/A;1070,01767;70,90433;0,2;0,27525;0,50563;0,15429
30/05/2013;3996,31;1268,13585;7759,17473;8400,2;103,23333;11746,53555;1,305;131,43;0,85672;#N/A;#N/A;#N/A;1083,96828;71,75379;0,2;0,27465;0,50563;0,15429
29/05/2013;3974,12;1274,24241;7741,94433;8336,58;109,68482;11829,62261;1,2941;130,9;0,85527;#N/A;#N/A;#N/A;1076,91711;71,99289;0,2;0,27575;0,50563;0,15429
28/05/2013;4050,56;1290,36926;7910,99953;8480,87;108,88462;11977,76109;1,2856;131,59;0,8548;#N/A;#N/A;#N/A;1073,63388;73,85153;0,199;0,27275;0,50563;0,155
27/05/2013;3995,16;#N/A;#N/A;8383,3;108,22062;#N/A;1,2931;130,54;0,85629;#N/A;#N/A;#N/A;1078,71619;#N/A;0,201;#N/A;#N/A;#N/A
24/05/2013;3956,79;1276,879;7785,45915;8305,32;111,96616;11845,42117;1,2932;131,01;0,85514;#N/A;#N/A;#N/A;1073,34151;72,87716;0,2;0,27275;0,50563;0,155
23/05/2013;3967,15;1276,20043;7827,67919;8351,98;109,90425;11825,94912;1,2934;131,94;0,8561;#N/A;#N/A;#N/A;1075,62049;72,87559;0,199;0,27275;0,50563;0,155
22/05/2013;4051,11;1286,5081;8004,50343;8530,89;117,32249;11896,45599;1,2858;132,63;0,85452;#N/A;#N/A;#N/A;1065,05005;73,27271;0,199;0,27375;0,50563;0,155
21/05/2013;4036,18;1292,51977;7993,52001;8472,2;116,32332;11915,42518;1,2906;132,28;0,85169;#N/A;#N/A;#N/A;1065,79681;74,46183;0,198;0,2741;0,50563;0,155
20/05/2013;4022,85;1294,30638;7997,18809;8455,83;116,46318;11911,82249;1,2882;131,75;0,8444;#N/A;#N/A;#N/A;1082,64723;75,1204;0,199;0,2731;0,50563;0,155
17/05/2013;4001,27;1299,86745;7955,72589;8398;114,56016;11969,44215;1,2839;132,51;0,84605;#N/A;#N/A;#N/A;1059,8301;74,85188;0,2;0,2736;0,50563;0,155
16/05/2013;3979,07;1279,63248;7935,34565;8369,87;114,15434;11810,52855;1,2882;131,73;0,84362;#N/A;#N/A;#N/A;1074,58521;73,77888;0,202;0,2741;0,50563;0,155
15/05/2013;3982,23;1289,77531;7914,53323;8362,42;114,5043;11877,5293;1,2887;131,76;0,8458;#N/A;#N/A;#N/A;1083,13897;73,32244;0,203;0,2741;0,50563;0,155
14/05/2013;3966,06;1274,00028;7865,95301;8339,11;111,42244;11745,59981;1,292;132,32;0,84951;#N/A;#N/A;#N/A;1100,35512;72,72657;0,203;0,2741;0,50563;0,155
13/05/2013;3945,2;1259,07061;7814,90741;8279,29;111,79551;11630,45599;1,2975;132,12;0,8481;#N/A;#N/A;#N/A;1102,48156;73,34309;0,203;0,2751;0,50563;0,155
10/05/2013;3953,83;1259,21069;7837,73838;8278,59;110,8287;11652,9137;1,2989;132;0,84567;#N/A;#N/A;#N/A;1116,23243;74,02497;0,203;0,2751;0,50563;0,155
09/05/2013;3928,58;1240,59643;7794,43709;8262,55;108,94088;11502,91345;1,3043;131,21;0,84415;#N/A;#N/A;#N/A;1112,14918;73,51281;0,203;0,2751;0,50563;0,155
08/05/2013;3956,28;1239,6097;7777,61358;8249,71;109,69177;11468,46869;1,3153;130,22;0,84671;#N/A;#N/A;#N/A;1119,18226;73,35813;0,203;0,2751;0,50563;0,155
07/05/2013;3921,32;1242,70862;7760,10625;8181,78;109,44005;11507,33736;1,3079;129,48;0,84469;#N/A;#N/A;#N/A;1110,31029;73,08162;0,202;0,2751;0,50563;0,155
06/05/2013;3907,04;1237,09369;#N/A;8112,08;#N/A;11448,48157;1,3076;129,88;0,84143;#N/A;#N/A;#N/A;1123,82411;73,54493;0,202;#N/A;#N/A;#N/A
03/05/2013;3912,95;1231,72354;7742,95872;8122,29;#N/A;11424,39915;1,3114;129,84;0,84211;#N/A;#N/A;#N/A;1122,11032;72,94575;0,201;0,2751;0,50563;0,15571
02/05/2013;3858,76;1222,42709;7676,82034;7961,71;106,88832;11348,67249;1,3065;127,95;0,84096;0,85699;1,10184;0,86464;1122,56491;71,91828;0,207;0,2731;0,50563;0,15571
01/05/2013;#N/A;1199,92415;7617,80458;#N/A;107,54501;11145,52706;1,318;128,36;0,84728;0,84913;1,06141;0,89462;1105,0682;69,0144;#N/A;0,2731;0,50563;0,15571
30/04/2013;3856,75;1214,14345;7594,16831;7913,71;108,00953;11278,15763;1,3168;128,32;0,84778;#N/A;#N/A;#N/A;1122,32102;71,02903;0,207;0,2731;0,50438;0,15571
29/04/2013;3868,68;1217,8907;7647,46047;7873,5;#N/A;11324,99045;1,3099;128,05;0,8451;#N/A;#N/A;#N/A;1127,95189;72,2201;0,207;0,2741;0,50438;0,15571
26/04/2013;3810,05;1215,33143;7639,2407;7814,76;108,91047;11300,82941;1,303;127,73;0,84189;#N/A;#N/A;#N/A;1123,04706;71,43406;0,207;0,2756;0,50438;0,15571
25/04/2013;3840,47;1218,69765;7642,24792;7832,86;107,74483;11302,22173;1,3011;129,14;0,84302;#N/A;#N/A;#N/A;1128,52695;71,992;0,206;0,2756;0,50438;0,15571
24/04/2013;3842,94;1213,89362;7546,90803;7759,03;107,05998;11284,25327;1,3015;129,5;0,85256;#N/A;#N/A;#N/A;1100,99181;70,29832;0,206;0,2756;0,50438;0,15571
23/04/2013;3783,05;1213,41944;7517,38083;7658,21;104,66658;11313,08889;1,2996;129,28;0,85308;#N/A;#N/A;#N/A;1086,00415;68,542;0,207;0,2756;0,50438;0,15571
22/04/2013;3652,13;1197,50153;7350,17391;7478,11;104,679;11164,29332;1,3066;129,66;0,85452;#N/A;#N/A;#N/A;1093,23264;68,02575;0,208;0,2751;0,50438;0,15571
19/04/2013;3651,96;1190,12091;7328,58201;7459,96;102,7543;11132,16236;1,3052;129,88;0,85685;#N/A;#N/A;#N/A;1074,26536;67,34772;0,208;0,2761;0,50438;0,15571
18/04/2013;3599,36;1178,60091;7302,89802;7473,73;103,01791;11114,02114;1,3051;128,13;0,85412;#N/A;#N/A;#N/A;1063,14227;67,07186;0,208;0,2761;0,50438;0,15571
17/04/2013;3599,23;1191,56239;7308,48222;7503,03;105,47964;11223,48548;1,3032;127,87;0,85513;#N/A;#N/A;#N/A;1056,81382;66,54894;0,21;0,2761;0,50438;0,15714
16/04/2013;3685,79;1195,21022;7346,88882;7682,58;102,85959;11201,44244;1,3177;128,52;0,85776;#N/A;#N/A;#N/A;1038,3255;67,34477;0,21;0,2771;0,50563;0,15571
15/04/2013;3710,48;1187,63674;7430,22856;7712,63;103,56455;11169,15324;1,3036;126,16;0,85275;#N/A;#N/A;#N/A;1031,25235;67,8678;0,21;0,2776;0,50563;0,15571
12/04/2013;3729,3;1213,32568;7487,70246;7744,77;104,04052;11351,70643;1,3113;129,02;0,8546;#N/A;#N/A;#N/A;1132,49332;69,71363;0,21;0,2776;0,50563;0,15571
11/04/2013;3775,66;1214,08869;7528,84472;7871,63;103,64377;11326,68367;1,3099;130,58;0,85152;#N/A;#N/A;#N/A;1189,7668;71,25114;0,211;0,2771;0,50688;0,15571
10/04/2013;3743,71;1215,53359;7488,6071;7810,63;101,99639;11332,29232;1,307;130,41;0,8525;#N/A;#N/A;#N/A;1193,19011;72,45445;0,211;0,2771;0,50688;0,15571
09/04/2013;3670,72;1199,05977;7394,6886;7637,51;101,7183;11216,5265;1,3083;129,55;0,85378;#N/A;#N/A;#N/A;1211,85214;72,00734;0,211;0,2781;0,50688;0,15571
08/04/2013;3666,78;1201,52967;7364,02932;7662,64;102,62219;11233,36188;1,3009;129,26;0,85274;#N/A;#N/A;#N/A;1209,65102;71,7657;0,21;0,2794;0,50688;0,15571
05/04/2013;3663,48;1193,9124;7361,38551;7658,75;101,51737;11195,42659;1,2991;126,79;0,84725;#N/A;#N/A;#N/A;1215,33438;71,25288;0,21;0,2794;0,50688;0,15571
04/04/2013;3726,16;1211,44675;7487,11605;7817,39;102,02465;11342,78974;1,2936;124,62;0,84921;#N/A;#N/A;#N/A;1207,26487;72,4237;0,21;0,2804;0,50688;0,15714
03/04/2013;3754,96;1209,56788;7572,38137;7874,75;103,63017;11327,63691;1,285;119,54;0,84925;#N/A;#N/A;#N/A;1212,88435;73,53055;0,21;0,2811;0,50688;0,16
02/04/2013;3805,37;1224,27101;7649,01982;7943,87;100,09272;11431,47495;1,282;119,79;0,8488;0,85763;0,99797;0,60034;1228,67224;75,77576;0,21;0,2821;0,50688;0,16143
01/04/2013;#N/A;1215,60193;#N/A;#N/A;101,18796;11339,85652;1,2849;119,79;0,84368;0,86375;0,98047;0,63808;1244,6658;75,53498;#N/A;#N/A;#N/A;#N/A
29/03/2013;#N/A;#N/A;#N/A;#N/A;102,64818;#N/A;1,2819;120,76;0,84358;#N/A;#N/A;#N/A;1247,17217;#N/A;#N/A;#N/A;#N/A;#N/A
28/03/2013;3731,42;1223,82619;7595,37689;7795,31;102,27419;11369,94232;1,2816;120,67;0,84356;#N/A;#N/A;#N/A;1245,379;75,8306;0,211;0,2826;0,50688;0,16143
27/03/2013;3711,64;1223,65328;7560,34649;7789,09;103,59178;11373,44203;1,278;120,71;0,8447;#N/A;#N/A;#N/A;1256,85092;75,61854;0,212;0,2836;0,50688;0,16143
26/03/2013;3748,64;1216,56295;7538,94987;7879,67;102,71565;11326,94133;1,2861;121,48;0,84839;#N/A;#N/A;#N/A;1244,78366;74,94943;0,213;0,2836;0,50688;0,16143
25/03/2013;3727,98;1204,91531;7519,53435;7870,9;103,6001;11218,93928;1,2853;121,04;0,84702;#N/A;#N/A;#N/A;1246,37751;73,62168;0,214;0,2831;0,50688;0,16
22/03/2013;3770,29;1200,00772;7501,41627;7911,35;100,69029;11185,47115;1,2989;122,73;0,85274;#N/A;#N/A;#N/A;1239,84889;72,22907;0,215;0,2846;0,50688;0,16
21/03/2013;3774,85;1197,08824;7506,1626;7932,51;103,07856;11168,19502;1,2899;122,42;0,85017;#N/A;#N/A;#N/A;1250,58081;71,59451;0,211;0,2841;0,50688;0,16
20/03/2013;3829,56;1204,38105;7518,23699;8001,97;#N/A;11212,89636;1,2933;124,17;0,85658;#N/A;#N/A;#N/A;1241,56232;71,82816;0,21;0,2841;0,50688;0,16
19/03/2013;3775,75;1202,314;7555,22099;7947,79;101,9889;11225,20602;1,2882;122,59;0,85317;#N/A;#N/A;#N/A;1252,32955;71,5639;0,207;0,2821;0,50688;0,16
18/03/2013;3825,47;1197,79285;7519,95321;8010,7;98,86732;11153,00167;1,2957;123,36;0,85771;#N/A;#N/A;#N/A;1239,10326;72,34141;0,206;0,2801;0,50688;0,16
15/03/2013;3844,03;1195,20597;7511,95116;8042,85;100,7262;11115,10978;1,3076;124,58;0,86506;#N/A;#N/A;#N/A;1219,13766;71,56532;0,204;0,2801;0,50688;0,16
14/03/2013;3871,58;1201,74506;7572,97133;8058,37;99,27133;11177,07538;1,3005;124,99;0,86225;#N/A;#N/A;#N/A;1222,47844;71,51753;0,204;0,2801;0,50688;0,16
13/03/2013;3836,04;1198,45811;7460,39588;7970,91;98,23207;11144,30674;1,2961;124,59;0,8685;#N/A;#N/A;#N/A;1224,0382;71,32835;0,203;0,2801;0,50688;0,16
12/03/2013;3839,97;1192,10626;7449,99316;7966,12;98,55342;11095,79941;1,3034;125,23;0,87454;#N/A;#N/A;#N/A;1223,06692;71,0589;0,201;0,2811;0,50688;0,16
11/03/2013;3836,27;1194,24447;7447,40734;7984,29;98,43846;11086,86213;1,3046;125,61;0,87469;#N/A;#N/A;#N/A;1213,68279;70,64692;0,201;0,2801;0,50688;0,16
08/03/2013;3840,15;1194,13399;7459,8605;7986,47;98,78003;11083,19501;1,3005;124,86;0,87108;#N/A;#N/A;#N/A;1215,3965;70,78522;0,201;0,2801;0,50688;0,16
07/03/2013;3793,78;1179,09446;7387,55597;7939,77;96,29117;10941,04775;1,3107;124,28;0,87297;#N/A;#N/A;#N/A;1205,59668;69,90914;0,2;0,2806;0,50688;0,16
06/03/2013;3773,76;1186,65124;7432,60835;7919,33;97,80382;11005,5737;1,2967;121,98;0,86344;#N/A;#N/A;#N/A;1219,31872;69,61509;0,2;0,2796;0,50688;0,16
05/03/2013;3787,19;1182,18045;7458,59315;7870,31;96,05932;10943,39311;1,3052;121,76;0,86281;#N/A;#N/A;#N/A;1209,59693;69,72745;0,2;0,2811;0,50688;0,16
04/03/2013;3709,76;1172,41906;7359,74046;7691,68;95,95178;10860,0356;1,3026;121,77;0,86178;0,93781;1,08387;0,59958;1209,75095;69,27511;0,202;0,2831;0,50688;0,16
01/03/2013;3699,91;1164,08523;7357,74113;7708,16;95,01637;10803,29716;1,3022;121,87;0,866;0,92777;1,05812;0,62107;1208,57996;69,52921;0,206;0,2841;0,50688;0,16143
28/02/2013;3723;1157,74674;7382,29305;7741,7;95,65232;10742,55923;1,3057;120,85;0,86108;#N/A;#N/A;#N/A;1207,35302;70,35848;0,209;0,2871;0,50813;0,16143
27/02/2013;3691,49;1157,33261;7309,60515;7675,83;93,52789;10745,3776;1,3139;121,17;0,86662;#N/A;#N/A;#N/A;1219,48242;70,81456;0,21;0,2871;0,50813;0,16143
26/02/2013;3621,92;1146,90464;7274,03702;7597,11;95,20747;10649,80837;1,3061;120,14;0,8637;#N/A;#N/A;#N/A;1236,47715;70,96996;0,21;0,2866;0,50813;0,16143
25/02/2013;3721,33;1127,84261;7297,69152;7773,19;94,63284;10448,88563;1,3063;119,93;0,86147;#N/A;#N/A;#N/A;1207,92905;70,58066;0,213;0,2866;0,50813;0,16143
22/02/2013;3706,28;1149,05229;7329,5261;7661,91;92,38283;10614,53397;1,3194;123,22;0,86992;#N/A;#N/A;#N/A;1198,93861;70,60652;0,218;0,2881;0,50813;0,16143
21/02/2013;3624,8;1138,197;7272,44833;7583,57;92,23299;10515,6213;1,319;122,81;0,86463;#N/A;#N/A;#N/A;1194,24244;70,33333;0,22;0,2881;0,50813;0,16143
20/02/2013;3709,88;1133,05602;7327,06972;7728,9;91,7904;10437,30519;1,3283;124,28;0,87183;#N/A;#N/A;#N/A;1172,47456;70,78837;0,221;0,2891;0,50875;0,16143
19/02/2013;3735,82;1143,43113;7346,24525;7752,45;90,83299;10482,98597;1,3388;125,27;0,86801;#N/A;#N/A;#N/A;1198,78262;72,19359;0,221;0,2891;0,51;0,16143
18/02/2013;3667,04;#N/A;7321,77572;7628,73;90,94423;#N/A;1,3351;125,45;0,86329;#N/A;#N/A;#N/A;1205,75904;#N/A;0,223;0,2891;0,51;0,16143
15/02/2013;3660,37;1138,07851;7357,06402;7593,51;89,48137;10470,09118;1,336;124,96;0,86089;#N/A;#N/A;#N/A;1205,70614;71,78374;0,225;0,2901;0,51;0,16143
14/02/2013;3669,6;1140,46477;7348,5597;7631,19;91,05406;10474,80483;1,3363;124,11;0,8624;#N/A;#N/A;#N/A;1225,44978;72,94603;0,226;0,2901;0,51125;0,16286
13/02/2013;3698,53;1130,10478;7355,06946;7711,89;89,46828;10393,89739;1,3452;125,64;0,86559;#N/A;#N/A;#N/A;1220,95447;72,11031;0,226;0,2901;0,51125;0,16429
12/02/2013;3686,58;1128,59694;7376,4938;7660,19;90,55995;10412,76105;1,3454;125,77;0,85891;#N/A;#N/A;#N/A;1226,43543;72,42813;0,226;0,2921;0,51;0,16429
11/02/2013;3650,58;1131,33717;7338,29469;7633,74;#N/A;10419,30064;1,3406;126,45;0,8561;#N/A;#N/A;#N/A;1228,98796;72,36185;0,227;0,2931;0,51;0,16429
08/02/2013;3649,5;1136,60056;7407,90065;7652,14;90,04096;10477,70103;1,3365;123,87;0,84556;#N/A;#N/A;#N/A;1248,37136;71,67353;0,227;0,292;0,51125;0,16429
07/02/2013;3601,05;1126,3264;7295,53821;7590,85;90,64919;10405,23081;1,3398;125,44;0,85256;#N/A;#N/A;#N/A;1247,40693;71,50958;0,232;0,292;0,51125;0,16571
06/02/2013;3642,9;1118,92851;7291,3023;7581,18;90,79385;10349,65187;1,3523;126,63;0,86352;#N/A;#N/A;#N/A;1241,45327;71,49622;0,233;0,293;0,51125;0,16571
05/02/2013;3694,7;1112,55156;7235,53399;7664,66;87,20033;10291,00398;1,3583;127,18;0,86739;#N/A;#N/A;#N/A;1231,55915;71,14252;0,233;0,2955;0,51125;0,16714
04/02/2013;3659,91;1105,06831;7263,59553;7638,23;89,85237;10254,95388;1,3514;124,84;0,85742;0,90137;1,24861;0,74621;1236,57181;71,05282;0,233;0,2955;0,51125;0,16714
01/02/2013;3773,53;1106,84664;7303,20305;7833,39;88,46109;10247,81657;1,364;126,66;0,86922;0,89971;1,19962;0,71685;1219,6986;71,51635;0,234;0,2955;0,51125;0,16714
